order_id,sales,profit,quantity,category,sub_category,cost,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat,avg_profit
AZ-2014-4303771,521,10,7,technology,phones,511,511,70,9/4/2014,Lane Taylor,Stourbridge,United Kingdom,North,Corporate,9/6/2014,Priority,-2.148731,52.456891,74.10472279
AZ-2014-4315429,732,220,3,technology,accessories,512,512,660,9/10/2014,Maddison Breen,Herford,Germany,Central,Corporate,9/14/2014,Economy,8.6793998,52.1178305,74.10472279
AZ-2014-4317243,977,271,3,furniture,bookcases,706,706,813,8/21/2014,Nelson Olsen,Moers,Germany,Central,Home Office,8/23/2014,Economy Plus,6.6408148,51.4516041,42.22495756
AZ-2014-4321659,59,21,2,office supplies,art,38,38,42,8/7/2014,Erick Tanner,Getafe,Spain,South,Corporate,8/12/2014,Economy,-3.7323934,40.3082504,25.89697347
AZ-2014-4321659,163,13,2,technology,accessories,150,150,26,8/7/2014,Erick Tanner,Getafe,Spain,South,Corporate,8/12/2014,Economy,-3.7323934,40.3082504,74.10472279
AZ-2014-4329133,55,-17,2,office supplies,art,72,72,-34,12/15/2014,Evie Flockhart,Hanover,Germany,Central,Consumer,12/19/2014,Economy,9.7320104,52.3758916,25.89697347
AZ-2014-4329133,12,-2,3,office supplies,fasteners,14,14,-6,12/15/2014,Evie Flockhart,Hanover,Germany,Central,Consumer,12/19/2014,Economy,9.7320104,52.3758916,25.89697347
AZ-2014-4339601,157,24,3,furniture,chairs,133,133,72,9/8/2014,William Jolly,Dijon,France,Central,Consumer,9/12/2014,Economy,5.04148,47.322047,42.22495756
AZ-2014-4339601,41,6,3,office supplies,binders,35,35,18,9/8/2014,William Jolly,Dijon,France,Central,Consumer,9/12/2014,Economy,5.04148,47.322047,25.89697347
AZ-2014-4346443,108,25,2,office supplies,art,83,83,50,10/13/2014,Demi Power,Paris,France,Central,Consumer,10/17/2014,Economy,2.3522219,48.856614,25.89697347
AZ-2014-4346443,218,31,9,office supplies,storage,187,187,279,10/13/2014,Demi Power,Paris,France,Central,Consumer,10/17/2014,Economy,2.3522219,48.856614,25.89697347
AZ-2014-4360441,53,24,6,office supplies,binders,29,29,144,9/16/2014,Holly Doyle,Argenteuil,France,Central,Consumer,9/22/2014,Economy,2.2466847,48.9472096,25.89697347
AZ-2014-4362946,89,15,3,office supplies,binders,74,74,45,9/4/2014,Victoria Burke,Ravenna,Italy,South,Corporate,9/6/2014,Economy Plus,12.2035294,44.4183598,25.89697347
AZ-2014-4362946,237,-119,2,office supplies,storage,356,356,-238,9/4/2014,Victoria Burke,Ravenna,Italy,South,Corporate,9/6/2014,Economy Plus,12.2035294,44.4183598,25.89697347
AZ-2014-436448,45,6,3,office supplies,binders,39,39,18,12/30/2014,Georgia Arundale,Naples,Italy,South,Corporate,1/5/2015,Economy,14.2681244,40.8517746,25.89697347
AZ-2014-4403540,18,3,2,office supplies,binders,15,15,6,11/4/2014,Gregory Rodriguez,Valenciennes,France,Central,Corporate,11/8/2014,Economy,3.518332,50.357113,25.89697347
AZ-2014-4414949,21,5,2,office supplies,binders,16,16,10,5/12/2014,Jeffrey Laird,Hagen,Germany,Central,Corporate,5/15/2014,Economy Plus,7.4632841,51.3670777,25.89697347
AZ-2014-4414949,93,44,4,office supplies,supplies,49,49,176,5/12/2014,Jeffrey Laird,Hagen,Germany,Central,Corporate,5/15/2014,Economy Plus,7.4632841,51.3670777,25.89697347
AZ-2014-4467303,39,12,3,office supplies,binders,27,27,36,8/2/2014,Harry Ahmed,Brive-la-Gaillarde,France,Central,Consumer,8/7/2014,Economy,1.533937,45.159555,25.89697347
AZ-2014-4467303,60,25,3,office supplies,storage,35,35,75,8/2/2014,Harry Ahmed,Brive-la-Gaillarde,France,Central,Consumer,8/7/2014,Economy,1.533937,45.159555,25.89697347
AZ-2014-4467303,789,-84,6,technology,phones,873,873,-504,8/2/2014,Harry Ahmed,Brive-la-Gaillarde,France,Central,Consumer,8/7/2014,Economy,1.533937,45.159555,74.10472279
AZ-2014-4484783,1335,374,8,technology,phones,961,961,2992,6/25/2014,Erin Rogers,Ghent,Belgium,Central,Consumer,6/30/2014,Economy,3.7174243,51.0543422,74.10472279
AZ-2014-449112,26,10,2,office supplies,binders,16,16,20,12/22/2014,Toby Conway,La Teste-de-Buch,France,Central,Consumer,12/25/2014,Economy Plus,-1.148224,44.631077,25.89697347
AZ-2014-4502269,90,8,8,office supplies,art,82,82,64,2/17/2014,Harriet Webb,Angers,France,Central,Consumer,2/17/2014,Immediate,-0.563166,47.478419,25.89697347
AZ-2014-4524252,987,89,5,office supplies,storage,898,898,445,5/3/2014,Juanita Smalls,Nottingham,United Kingdom,North,Home Office,5/9/2014,Economy,-1.1581086,52.9547832,25.89697347
AZ-2014-4525081,38,5,3,office supplies,binders,33,33,15,2/17/2014,Jack Maughan,Genoa,Italy,South,Consumer,2/21/2014,Economy,8.946256,44.4056499,25.89697347
AZ-2014-4525081,111,19,4,office supplies,supplies,92,92,76,2/17/2014,Jack Maughan,Genoa,Italy,South,Consumer,2/21/2014,Economy,8.946256,44.4056499,25.89697347
AZ-2014-4531843,16,2,1,office supplies,fasteners,14,14,2,8/19/2014,Kian Thomson,Frankfurt,Germany,Central,Consumer,8/25/2014,Economy,8.6821267,50.1109221,25.89697347
AZ-2014-4531843,49,20,5,office supplies,labels,29,29,100,8/19/2014,Kian Thomson,Frankfurt,Germany,Central,Consumer,8/25/2014,Economy,8.6821267,50.1109221,25.89697347
AZ-2014-4571075,54,20,4,office supplies,envelopes,34,34,80,10/20/2014,Daniel Hamilton,Turin,Italy,South,Home Office,10/24/2014,Economy,7.6868565,45.070312,25.89697347
AZ-2014-4571565,468,57,2,technology,machines,411,411,114,8/6/2014,Toni Lanz,Getafe,Spain,South,Consumer,8/11/2014,Economy,-3.7323934,40.3082504,74.10472279
AZ-2014-4591984,185,42,5,office supplies,envelopes,143,143,210,11/7/2014,Casey Beckett,Cologne,Germany,Central,Home Office,11/11/2014,Economy Plus,6.9602786,50.937531,25.89697347
AZ-2014-4591984,349,12,8,office supplies,storage,337,337,96,11/7/2014,Casey Beckett,Cologne,Germany,Central,Home Office,11/11/2014,Economy Plus,6.9602786,50.937531,25.89697347
AZ-2014-462189,846,56,3,technology,machines,790,790,168,5/8/2014,Jean Crowley,Madrid,Spain,South,Corporate,5/10/2014,Economy Plus,-3.7037902,40.4167754,74.10472279
AZ-2014-4622829,550,60,5,furniture,furnishings,490,490,300,11/6/2014,William Somerville,Rome,Italy,South,Corporate,11/11/2014,Economy,12.4963655,41.9027835,42.22495756
AZ-2014-4622829,103,18,2,office supplies,art,85,85,36,11/6/2014,William Somerville,Rome,Italy,South,Corporate,11/11/2014,Economy,12.4963655,41.9027835,25.89697347
AZ-2014-4622829,281,129,9,office supplies,envelopes,46,152,1161,11/6/2014,William Somerville,Rome,Italy,South,Corporate,11/11/2014,Economy,12.4963655,41.9027835,25.89697347
AZ-2014-4622829,33,14,4,office supplies,fasteners,19,19,56,11/6/2014,William Somerville,Rome,Italy,South,Corporate,11/11/2014,Economy,12.4963655,41.9027835,25.89697347
AZ-2014-4622829,109,-33,1,technology,phones,142,142,-33,11/6/2014,William Somerville,Rome,Italy,South,Corporate,11/11/2014,Economy,12.4963655,41.9027835,74.10472279
AZ-2014-4634987,747,-269,3,office supplies,appliances,1016,1016,-807,8/8/2014,Isabelle Gould,Cork,Ireland,North,Consumer,8/14/2014,Economy,-8.4863157,51.8968917,25.89697347
AZ-2014-4634987,29,-4,5,office supplies,fasteners,33,33,-20,8/8/2014,Isabelle Gould,Cork,Ireland,North,Consumer,8/14/2014,Economy,-8.4863157,51.8968917,25.89697347
AZ-2014-4645148,54,1,2,office supplies,storage,53,53,2,12/16/2014,Hollie Norris,Alicante,Spain,South,Consumer,12/19/2014,Economy Plus,-0.4906855,38.3459963,25.89697347
AZ-2014-4649759,40,13,4,office supplies,labels,27,27,52,3/6/2014,Jose Gambino,Castres,France,Central,Corporate,3/12/2014,Economy,2.241295,43.606214,25.89697347
AZ-2014-4649759,27,6,2,office supplies,paper,21,21,12,3/6/2014,Jose Gambino,Castres,France,Central,Corporate,3/12/2014,Economy,2.241295,43.606214,25.89697347
AZ-2014-4651248,174,9,1,furniture,chairs,165,165,9,10/24/2014,Amanda Hutcherson,Kotka,Finland,North,Corporate,10/24/2014,Immediate,26.9459403,60.4665666,42.22495756
AZ-2014-4655935,207,77,4,office supplies,art,130,130,308,11/27/2014,Tia Metcalfe,Paris,France,Central,Consumer,12/4/2014,Economy,2.3522219,48.856614,25.89697347
AZ-2014-4660406,71,18,3,office supplies,supplies,53,53,54,10/24/2014,Nathan Noble,Munich,Germany,Central,Corporate,10/27/2014,Economy Plus,11.5819806,48.1351253,25.89697347
AZ-2014-4668799,504,116,3,furniture,bookcases,388,388,348,8/11/2014,Alexandra Portus,Antwerp,Belgium,Central,Corporate,8/16/2014,Economy,4.4024643,51.2194475,42.22495756
AZ-2014-4668799,107,9,2,office supplies,art,98,98,18,8/11/2014,Alexandra Portus,Antwerp,Belgium,Central,Corporate,8/16/2014,Economy,4.4024643,51.2194475,25.89697347
AZ-2014-4668799,5,1,1,office supplies,binders,4,4,1,8/11/2014,Alexandra Portus,Antwerp,Belgium,Central,Corporate,8/16/2014,Economy,4.4024643,51.2194475,25.89697347
AZ-2014-4668799,1158,232,9,technology,copiers,926,926,2088,8/11/2014,Alexandra Portus,Antwerp,Belgium,Central,Corporate,8/16/2014,Economy,4.4024643,51.2194475,74.10472279
AZ-2014-4668799,373,30,5,technology,machines,343,343,150,8/11/2014,Alexandra Portus,Antwerp,Belgium,Central,Corporate,8/16/2014,Economy,4.4024643,51.2194475,74.10472279
AZ-2014-4679554,104,27,4,office supplies,art,77,77,108,2/6/2014,Oscar Noble,Kortrijk,Belgium,Central,Consumer,2/11/2014,Economy Plus,3.2577263,50.8194776,25.89697347
AZ-2014-4687220,407,139,2,technology,copiers,268,268,278,9/11/2014,Elise Ali,Wasquehal,France,Central,Home Office,9/15/2014,Economy,3.130782,50.669276,74.10472279
AZ-2014-4696834,137,22,3,office supplies,art,115,115,66,7/30/2014,Philip Newsom,Rome,Italy,South,Corporate,8/4/2014,Economy,12.4963655,41.9027835,25.89697347
AZ-2014-4696834,51,23,4,office supplies,binders,28,28,92,7/30/2014,Philip Newsom,Rome,Italy,South,Corporate,8/4/2014,Economy,12.4963655,41.9027835,25.89697347
AZ-2014-4696834,2671,133,7,technology,phones,2538,2538,931,7/30/2014,Philip Newsom,Rome,Italy,South,Corporate,8/4/2014,Economy,12.4963655,41.9027835,74.10472279
AZ-2014-4698064,98,39,2,office supplies,binders,59,59,78,9/10/2014,Lisa Watkins,Brescia,Italy,South,Consumer,9/15/2014,Economy Plus,10.2118019,45.5415526,25.89697347
AZ-2014-4704527,331,29,9,office supplies,art,148,302,261,6/24/2014,Bethany Hunt,Torcy,France,Central,Corporate,6/26/2014,Economy Plus,2.654472,48.850572,25.89697347
AZ-2014-4704527,38,11,3,office supplies,labels,27,27,33,6/24/2014,Bethany Hunt,Torcy,France,Central,Corporate,6/26/2014,Economy Plus,2.654472,48.850572,25.89697347
AZ-2014-4704527,22,7,1,office supplies,supplies,15,15,7,6/24/2014,Bethany Hunt,Torcy,France,Central,Corporate,6/26/2014,Economy Plus,2.654472,48.850572,25.89697347
AZ-2014-4707297,105,43,4,office supplies,art,62,62,172,10/14/2014,Ronald Everson,Outreau,France,Central,Corporate,10/18/2014,Economy,1.59255,50.706513,25.89697347
AZ-2014-4709921,110,12,7,office supplies,art,98,98,84,6/30/2014,Koby Ricketson,Paris,France,Central,Corporate,7/7/2014,Economy,2.3522219,48.856614,25.89697347
AZ-2014-4709921,536,42,3,office supplies,storage,494,494,126,6/30/2014,Koby Ricketson,Paris,France,Central,Corporate,7/7/2014,Economy,2.3522219,48.856614,25.89697347
AZ-2014-4714590,1078,323,2,office supplies,appliances,755,755,646,3/8/2014,Chelsea Bannister,Turin,Italy,South,Consumer,3/14/2014,Economy,7.6868565,45.070312,25.89697347
AZ-2014-4714590,385,50,3,technology,copiers,335,335,150,3/8/2014,Chelsea Bannister,Turin,Italy,South,Consumer,3/14/2014,Economy,7.6868565,45.070312,74.10472279
AZ-2014-4722343,31,13,3,office supplies,fasteners,18,18,39,11/10/2014,Morgan Dodd,Istres,France,Central,Consumer,11/17/2014,Economy,4.987968,43.513006,25.89697347
AZ-2014-4722343,63,1,4,office supplies,storage,62,62,4,11/10/2014,Morgan Dodd,Istres,France,Central,Consumer,11/17/2014,Economy,4.987968,43.513006,25.89697347
AZ-2014-4722343,297,52,2,technology,phones,245,245,104,11/10/2014,Morgan Dodd,Istres,France,Central,Consumer,11/17/2014,Economy,4.987968,43.513006,74.10472279
AZ-2014-4726682,71,11,4,office supplies,art,10,60,44,7/1/2014,Ben Summerville,Wels,Austria,Central,Consumer,7/4/2014,Priority,14.03664,48.16542,25.89697347
AZ-2014-4726682,122,43,7,office supplies,envelopes,79,79,301,7/1/2014,Ben Summerville,Wels,Austria,Central,Consumer,7/4/2014,Priority,14.03664,48.16542,25.89697347
AZ-2014-4726682,294,88,6,office supplies,storage,206,206,528,7/1/2014,Ben Summerville,Wels,Austria,Central,Consumer,7/4/2014,Priority,14.03664,48.16542,25.89697347
AZ-2014-4726682,59,5,2,technology,accessories,54,54,10,7/1/2014,Ben Summerville,Wels,Austria,Central,Consumer,7/4/2014,Priority,14.03664,48.16542,74.10472279
AZ-2014-4740053,1518,253,3,office supplies,appliances,1265,1265,759,8/25/2014,Judy Rodriquez,Montrouge,France,Central,Consumer,8/30/2014,Economy,2.317384,48.816363,25.89697347
AZ-2014-4740053,21,6,2,office supplies,fasteners,15,15,12,8/25/2014,Judy Rodriquez,Montrouge,France,Central,Consumer,8/30/2014,Economy,2.317384,48.816363,25.89697347
AZ-2014-4756753,377,49,3,furniture,bookcases,328,328,147,11/8/2014,Thomas McCallum,Valladolid,Spain,South,Consumer,11/14/2014,Economy,-4.7245321,41.652251,42.22495756
AZ-2014-4756753,152,50,6,office supplies,art,102,102,300,11/8/2014,Thomas McCallum,Valladolid,Spain,South,Consumer,11/14/2014,Economy,-4.7245321,41.652251,25.89697347
AZ-2014-4764451,407,140,8,office supplies,art,250,267,1120,6/26/2014,Toby Patterson,Villeneuve-sur-Lot,France,Central,Home Office,6/28/2014,Economy Plus,0.7072568,44.4082053,25.89697347
AZ-2014-4789346,100,16,2,furniture,furnishings,84,84,32,6/3/2014,Rory Martindale,Turku,Finland,North,Consumer,6/9/2014,Economy,22.2666303,60.4518126,42.22495756
AZ-2014-4803875,81,-44,3,office supplies,appliances,125,125,-132,3/4/2014,Hayden Perkins,Odense,Denmark,North,Consumer,3/9/2014,Economy,10.40237,55.403756,25.89697347
AZ-2014-4803875,657,-66,9,technology,phones,723,723,-594,3/4/2014,Hayden Perkins,Odense,Denmark,North,Consumer,3/9/2014,Economy,10.40237,55.403756,74.10472279
AZ-2014-4825277,77,15,6,office supplies,binders,14,62,90,1/3/2014,Rita McCann,Torrevieja,Spain,South,Consumer,1/4/2014,Immediate,-0.6808233,37.9847003,25.89697347
AZ-2014-4825277,30,15,1,office supplies,envelopes,15,15,15,1/3/2014,Rita McCann,Torrevieja,Spain,South,Consumer,1/4/2014,Immediate,-0.6808233,37.9847003,25.89697347
AZ-2014-4825277,2097,189,8,technology,copiers,1908,1908,1512,1/3/2014,Rita McCann,Torrevieja,Spain,South,Consumer,1/4/2014,Immediate,-0.6808233,37.9847003,74.10472279
AZ-2014-4842242,2553,843,7,furniture,bookcases,1710,1710,5901,12/24/2014,Tyson Ebden,Reggio nell'Emilia,Italy,South,Consumer,12/24/2014,Immediate,10.6296859,44.6989932,42.22495756
AZ-2014-4842242,31,5,2,office supplies,art,26,26,10,12/24/2014,Tyson Ebden,Reggio nell'Emilia,Italy,South,Consumer,12/24/2014,Immediate,10.6296859,44.6989932,25.89697347
AZ-2014-4843798,85,18,3,office supplies,binders,67,67,54,2/1/2014,Bethany Child,Milan,Italy,South,Consumer,2/7/2014,Economy,9.1859243,45.4654219,25.89697347
AZ-2014-4843798,485,56,6,office supplies,storage,429,429,336,2/1/2014,Bethany Child,Milan,Italy,South,Consumer,2/7/2014,Economy,9.1859243,45.4654219,25.89697347
AZ-2014-4865312,17,7,3,office supplies,binders,10,10,21,7/10/2014,Rachel Goddard,Rotherham,United Kingdom,North,Consumer,7/14/2014,Economy,-1.3635009,53.4326035,25.89697347
AZ-2014-4865312,100,25,6,office supplies,fasteners,75,75,150,7/10/2014,Rachel Goddard,Rotherham,United Kingdom,North,Consumer,7/14/2014,Economy,-1.3635009,53.4326035,25.89697347
AZ-2014-4871918,125,49,1,furniture,bookcases,76,76,49,8/4/2014,David Harney,Madrid,Spain,South,Corporate,8/10/2014,Economy,-3.7037902,40.4167754,42.22495756
AZ-2014-4871918,11,5,1,office supplies,fasteners,6,6,5,8/4/2014,David Harney,Madrid,Spain,South,Corporate,8/10/2014,Economy,-3.7037902,40.4167754,25.89697347
AZ-2014-4892329,131,27,4,office supplies,paper,104,104,108,8/1/2014,Oscar Clayton,Cologne,Germany,Central,Consumer,8/6/2014,Economy,6.9602786,50.937531,25.89697347
AZ-2014-4898591,34,9,3,office supplies,binders,25,25,27,8/13/2014,Lester Wimmer,Geneva,Switzerland,Central,Consumer,8/13/2014,Immediate,6.1431577,46.2043907,25.89697347
AZ-2014-4923095,2292,-1128,7,furniture,tables,3420,3420,-7896,6/14/2014,Elliot Owen,Dortmund,Germany,Central,Consumer,6/17/2014,Economy Plus,7.4652981,51.5135872,42.22495756
AZ-2014-4923095,67,16,6,office supplies,art,51,51,96,6/14/2014,Elliot Owen,Dortmund,Germany,Central,Consumer,6/17/2014,Economy Plus,7.4652981,51.5135872,25.89697347
AZ-2014-49399,543,26,1,technology,phones,517,517,26,8/11/2014,Georgia Blackburn,Angers,France,Central,Corporate,8/16/2014,Economy,-0.563166,47.478419,74.10472279
AZ-2014-494283,25,1,1,office supplies,envelopes,24,24,1,12/27/2014,Sherron Henegar,Harrow,United Kingdom,North,Consumer,1/2/2015,Economy,-0.341995,51.580559,25.89697347
AZ-2014-494283,190,15,4,office supplies,storage,175,175,60,12/27/2014,Sherron Henegar,Harrow,United Kingdom,North,Consumer,1/2/2015,Economy,-0.341995,51.580559,25.89697347
AZ-2014-4950235,135,36,2,technology,machines,99,99,72,3/21/2014,Koby Phillip,Sarcelles,France,Central,Consumer,3/24/2014,Economy Plus,2.378493,48.997347,74.10472279
AZ-2014-4979219,60,11,2,office supplies,binders,49,49,22,11/7/2014,Lorri Stratton,Nice,France,Central,Consumer,11/12/2014,Economy,7.2619532,43.7101728,25.89697347
AZ-2014-4983887,1578,131,11,office supplies,appliances,1045,1447,1441,12/8/2014,Kayla Tearle,Le Cannet,France,Central,Corporate,12/14/2014,Economy,7.01902,43.576551,25.89697347
AZ-2014-4983887,96,35,3,office supplies,binders,61,61,105,12/8/2014,Kayla Tearle,Le Cannet,France,Central,Corporate,12/14/2014,Economy,7.01902,43.576551,25.89697347
AZ-2014-4983887,45,16,4,office supplies,supplies,29,29,64,12/8/2014,Kayla Tearle,Le Cannet,France,Central,Corporate,12/14/2014,Economy,7.01902,43.576551,25.89697347
AZ-2014-4983887,2070,83,8,technology,accessories,1987,1987,664,12/8/2014,Kayla Tearle,Le Cannet,France,Central,Corporate,12/14/2014,Economy,7.01902,43.576551,74.10472279
AZ-2014-4986921,820,38,5,technology,copiers,782,782,190,8/29/2014,Robert James,Plaisir,France,Central,Home Office,9/3/2014,Economy,1.949075,48.817223,74.10472279
AZ-2014-4986921,4877,746,9,technology,phones,4131,4131,6714,8/29/2014,Robert James,Plaisir,France,Central,Home Office,9/3/2014,Economy,1.949075,48.817223,74.10472279
AZ-2014-4987937,107,9,2,office supplies,art,98,98,18,9/16/2014,Nicole Todd,Piacenza,Italy,South,Corporate,9/20/2014,Economy Plus,9.6929845,45.0526206,25.89697347
AZ-2014-4990754,27,13,2,office supplies,labels,14,14,26,1/9/2014,Kazuko Mason,Bath,United Kingdom,North,Home Office,1/14/2014,Economy,-2.3599039,51.375801,25.89697347
AZ-2014-4993399,39,0,5,office supplies,labels,39,39,0,11/12/2014,Kyle Beard,Edinburgh,United Kingdom,North,Consumer,11/14/2014,Economy Plus,-3.188267,55.953252,25.89697347
AZ-2014-5010364,71,1,3,office supplies,art,70,70,3,6/18/2014,Toby Conway,Vienna,Austria,Central,Consumer,6/23/2014,Economy,16.3738189,48.2081743,25.89697347
AZ-2014-5012484,97,31,2,office supplies,envelopes,66,66,62,11/6/2014,Ewan Walton,Bari,Italy,South,Consumer,11/11/2014,Economy,16.8718715,41.1171432,25.89697347
AZ-2014-5047236,85,13,2,furniture,furnishings,72,72,26,12/30/2014,Alexis O'Flaherty,Munich,Germany,Central,Home Office,1/4/2015,Economy,11.5819806,48.1351253,42.22495756
AZ-2014-5058573,1637,91,5,furniture,bookcases,1546,1546,455,9/18/2014,Gemma Curlewis,Saint-Laurent-du-Var,France,Central,Corporate,9/18/2014,Immediate,7.189811,43.673417,42.22495756
AZ-2014-5058573,413,-46,1,furniture,chairs,459,459,-46,9/18/2014,Gemma Curlewis,Saint-Laurent-du-Var,France,Central,Corporate,9/18/2014,Immediate,7.189811,43.673417,42.22495756
AZ-2014-5058573,555,142,2,office supplies,appliances,413,413,284,9/18/2014,Gemma Curlewis,Saint-Laurent-du-Var,France,Central,Corporate,9/18/2014,Immediate,7.189811,43.673417,25.89697347
AZ-2014-5058573,28,1,1,office supplies,art,27,27,1,9/18/2014,Gemma Curlewis,Saint-Laurent-du-Var,France,Central,Corporate,9/18/2014,Immediate,7.189811,43.673417,25.89697347
AZ-2014-507287,69,6,3,office supplies,art,15,63,18,10/13/2014,Molly De Mole,Hamm,Germany,Central,Corporate,10/16/2014,Economy Plus,7.8159816,51.6738583,25.89697347
AZ-2014-507287,69,9,7,office supplies,binders,7,60,63,10/13/2014,Molly De Mole,Hamm,Germany,Central,Corporate,10/16/2014,Economy Plus,7.8159816,51.6738583,25.89697347
AZ-2014-507287,84,28,2,technology,accessories,56,56,56,10/13/2014,Molly De Mole,Hamm,Germany,Central,Corporate,10/16/2014,Economy Plus,7.8159816,51.6738583,74.10472279
